cliente_id,nombre,email,telefono,documento,fecha_nacimiento,edad,sexo,ciudad,barrio,direccion,latitud,longitud,estrato,ocupacion,ingresos_mensuales,dispositivo,ip,pais_residencia,canal_adquisicion,origen_dato,fecha_autorizacion,consentimiento_marketing,visitas_web,productos_vistos,categoria_top,compras_6m,monto_compras,fecha_ultima_compra,compras_farmacia_6m,entrega_asistida,busquedas_maternidad,score_riesgo_interno,segmento,churn
DM-00113,Claudia Peralta,claudia.peralta418@datamail.co,3515876256,SYN-25796644,1986-01-01,40,M,Villavicencio,Porfia,Transversal 72 # 11-72,4.13213,-73.60172,3.0,Administrador/a,2450000.0,Windows,144.157.144.70,Colombia,publicidad_pagada,programa_fidelizacion,2025-02-27,1,20,35,hogar,5,583000.0,2026-03-05,0,0,0,32,fiel,0
DM-01095,Paula Velez,paula.velez910@correo.com,3658431743,SYN-42392028,1984-01-01,42,F,Bogota,Usaquen,Carrera 128 # 28-45,4.67448,-74.07683,2.0,Abogado/a,2140000.0,Windows,138.110.188.37,Colombia,redes_sociales,lista_comprada_tercero,,0,15,26,deportes,4,2059000.0,2026-07-11,3,0,0,25,fiel,0
DM-01431,Andres Beltran,andres.beltran886@webmail.net,393-414-1550,SYN-99296884,1983-01-01,43,M,Manizales,Chipre,Calle 101 # 7-85,5.07039,-75.50894,5.0,Tecnico/a,7110000.0,Android,109.166.224.22,Colombia,referido,programa_fidelizacion,2025-04-29,1,19,30,supermercado,2,150000.0,2026-05-07,1,0,1,63,en_riesgo,1
DM-01493,Daniela Uribe,DANIELA.URIBE592@CORREO.COM,3042054082,SYN-74022171,2000-01-01,26,F,Cartagena,Manga,Carrera 90 # 57-50,10.36645,-75.46074,5.0,,5570000.0,Android,76.156.90.212,Colombia,redes_sociales,registro_cuenta,2023-06-08,1,21,64,bebe_maternidad,1,99000.0,2026-04-29,2,0,11,40,estable,0
DM-01491,Angela Mendoza,angela.mendoza188@mail.co,3190895738,SYN-19197583,2002-01-01,24,M,Santa Marta,Centro,Calle 168 # 58-98,11.23457,-74.16588,2.0,Tecnico/a,1280000.0,iOS,174.107.2.37,Colombia,busqueda_organica,entrega_domicilio,2024-01-24,0,16,31,deportes,2,225000.0,2026-07-29,1,0,0,2,fiel,0
DM-00778,Oscar Zapata,oscar.zapata462@mail.co,3597030505,SYN-21475439,1995-01-01,31,F,Medellin,Robledo,Carrera 58 # 32-72,6.19716,-75.55993,1.0,Ingeniero/a,730000.0,macOS,57.76.1.22,Colombia,redes_sociales,enriquecimiento_web,,0,18,23,deportes,1,174000.0,2026-05-17,4,0,1,76,critico,1
DM-00154,Juan Beltran,juan.beltran761@datamail.co,3795582916,SYN-38928938,1988-01-01,38,M,Pasto,Centro,Diagonal 129 # 22-81,1.19066,-77.29733,4.0,Estudiante,7130000.0,Android,44.82.27.159,Colombia,redes_sociales,facturacion,2025-05-04,0,13,18,salud_bienestar,1,492000.0,2026-04-19,7,0,0,59,en_riesgo,0
DM-00488,Mateo Naranjo,mateo.naranjo593@mail.co,3584077257,SYN-15685863,1987-01-01,39,M,Barranquilla,Riomar,Carrera 84 # 66-54,11.01145,-74.79908,6.0,Pensionado/a,6110000.0,macOS,103.63.190.92,Colombia,redes_sociales,registro_cuenta,2026-04-06,1,16,31,mascotas,2,188000.0,2026-06-13,1,0,0,54,estable,0
DM-00123,Esteban Mendoza,esteban.mendoza178@mail.co,3593412597,SYN-17656437,1992-01-01,34,M,Pereira,Alamos,Diagonal 34 # 19-63,4.82218,-75.68074,2.0,Comerciante,2560000.0,Android,34.228.53.154,Colombia,publicidad_pagada,entrega_domicilio,2023-11-21,0,17,20,tecnologia,2,293000.0,2026-07-29,1,0,0,10,fiel,1
DM-01475,Sandra Mendoza,sandra.mendoza867@webmail.net,3740952526,SYN-50681158,1963-01-01,63,M,Bucaramanga,Real de Minas,Carrera 140 # 22-98,7.1356,-73.12691,4.0,Disenador/a,4210000.0,Android,163.203.107.218,Colombia,publicidad_pagada,entrega_domicilio,2023-01-06,0,14,43,hogar,2,223000.0,2026-04-12,4,0,0,47,estable,0
DM-01158,Laura Mendoza,laura.mendoza149@miemail.com,3981445879,SYN-79966057,2008-01-01,18,F,Cali,San Fernando,Diagonal 160 # 45-42,3.45885,-76.55351,3.0,Administrador/a,2610000.0,Android,110.185.59.61,Colombia,marketplace,registro_cuenta,2024-11-04,0,11,24,salud_bienestar,0,0.0,2025-11-06,7,0,0,73,en_riesgo,1
DM-00613,Luis Arango,luis.arango457@correo.com,3165512082,SYN-72841783,1982-01-01,44,M,Cali,Aguablanca,Transversal 16 # 55-28,3.43616,-76.53641,,Enfermero/a,5470000.0,iOS,26.86.198.7,Colombia,redes_sociales,facturacion,2026-01-08,0,21,51,tecnologia,3,400000.0,2026-06-29,0,0,1,39,estable,0
DM-00681,Diana Moreno,diana.moreno567@mail.co,3694860143,SYN-67263061,1984-12-31,41,F,Bogota,Engativa,Transversal 62 # 80-69,4.61578,-74.10737,3.0,Estudiante,2490000.0,Android,30.149.77.63,Colombia,redes_sociales,facturacion,2023-02-26,0,10,32,salud_bienestar,2,405000.0,2026-06-01,4,0,1,32,fiel,1
DM-00096,Laura Peralta,laura.peralta941@datamail.co,3591089643,SYN-39801046,1982-01-01,44,M,Bogota,Chapinero,Calle 103 # 71-49,4.61887,-74.10141,4.0,Administrador/a,3410000.0,Windows,116.72.186.158,Colombia,busqueda_organica,entrega_domicilio,2023-04-24,1,16,28,supermercado,2,539000.0,2026-08-18,2,0,1,26,fiel,0
DM-00819,Natalia Barrios,natalia.barrios168@webmail.net,3885277815,SYN-67209687,1976-01-01,50,F,Barranquilla,Riomar,Carrera 144 # 67-32,10.94712,-74.80998,3.0,Enfermero/a,,iOS,118.80.197.203,Colombia,publicidad_pagada,programa_fidelizacion,2023-08-25,1,21,47,mascotas,4,447000.0,2026-05-04,1,0,0,44,estable,0
DM-00893,Luis Guerrero,luis.guerrero628@miemail.com,3058781635,SYN-37270929,2008-01-01,18,F,Barranquilla,Simon Bolivar,Transversal 53 # 44-98,10.93355,-74.79693,4.0,Contador/a,3040000.0,Android,64.236.119.74,Colombia,busqueda_organica,facturacion,2024-06-09,0,16,43,supermercado,3,508000.0,2026-08-08,0,0,0,50,estable,0
DM-01467,Tatiana Cardenas,tatiana.cardenas167@datamail.co,3148580919,SYN-79294109,1972-12-31,53,M,Pasto,Torobajo,Diagonal 31 # 19-78,1.23428,-77.2683,3.0,Tecnico/a,,Android,191.7.167.165,Mexico,email_marketing,facturacion,2024-02-23,0,19,20,bebe_maternidad,6,862000.0,2026-02-27,1,0,1,43,estable,0
DM-00971,Luis Zapata,luis.zapata910@correo.com,3981624887,SYN-41934202,1987-01-01,39,F,Bogota,Engativa,Diagonal 128 # 30-52,4.64701,-74.05623,2.0,Enfermero/a,1980000.0,iOS,110.113.196.250,Colombia,publicidad_pagada,lista_comprada_tercero,,0,21,39,moda,3,691000.0,2026-08-03,1,0,1,34,fiel,0
DM-01481,Juan Lozano,juan.lozano794@miemail.com,315-519-7925,SYN-20540105,1964-01-01,62,M,Medellin,Robledo,Diagonal 170 # 41-17,6.21627,-75.59244,2.0,Contador/a,3000000.0,macOS,107.56.224.175,Estados Unidos,marketplace,facturacion,2025-05-29,0,13,23,mascotas,4,370000.0,2026-06-11,4,0,0,44,estable,1
DM-00837,Sandra Mendoza,sandra.mendoza263@mail.co,3871915327,SYN-39154527,1992-12-31,33,M,Cartagena,Manga,Diagonal 115 # 64-47,10.40146,-75.49671,3.0,Contador/a,2450000.0,Android,165.249.9.146,Alemania,publicidad_pagada,entrega_domicilio,2025-02-23,0,19,54,tecnologia,3,103000.0,2026-07-19,2,0,0,54,estable,1
DM-00679,Mauricio Gomez,mauricio.gomez282@mail.co,3641930404,SYN-33009223,1984-12-31,41,F,Bogota,Usaquen,Transversal 38 # 58-61,4.64957,-74.11359,2.0,Ingeniero/a,1280000.0,Android,140.51.179.169,Colombia,email_marketing,programa_fidelizacion,2024-12-22,0,18,49,salud_bienestar,5,483000.0,2026-04-05,3,0,0,49,estable,0
DM-00145,Laura Barrios,laura.barrios474@datamail.co,3626841280,SYN-67534357,1994-01-01,32,M,Barranquilla,Simon Bolivar,Carrera 162 # 79-53,10.94972,-74.76779,5.0,Comerciante,3090000.0,Windows,26.62.29.163,Colombia,referido,facturacion,2023-10-04,0,17,19,hogar,3,155000.0,2026-04-20,0,0,0,27,fiel,1
DM-00385,Ana Salazar,ANA.SALAZAR701@MAIL.CO,3744764111,SYN-37642027,1994-01-01,32,F,Barranquilla,Riomar,Carrera 88 # 88-2,10.97144,-74.81648,5.0,Ingeniero/a,4470000.0,macOS,112.235.203.207,Colombia,publicidad_pagada,registro_cuenta,2023-11-21,1,17,17,tecnologia,2,221000.0,2026-08-20,2,0,0,9,fiel,0
DM-00813,Daniela Riveros,daniela.riveros20@correo.com,3726074353,SYN-44175217,2004-01-01,22,F,Ibague,Picalena,Diagonal 156 # 51-24,4.41202,-75.19861,3.0,Docente,2370000.0,Android,20.255.43.13,Colombia,publicidad_pagada,facturacion,2025-07-11,0,12,18,supermercado,0,0.0,2026-01-09,1,0,2,52,estable,0
DM-00671,Hernan Naranjo,hernan.naranjo221@mail.co,3391711074,SYN-71754267,2002-01-01,24,Otro,Bogota,Teusaquillo,Transversal 51 # 24-66,4.63931,-74.0808,4.0,Docente,5830000.0,iOS,221.187.94.30,Espana,referido,facturacion,2022-10-10,0,17,33,salud_bienestar,2,85000.0,2026-05-28,7,0,1,9,fiel,0
DM-00347,Tatiana Velez,tatiana.velez648@correo.com,3471854597,SYN-33759377,1988-01-01,38,M,Medellin,El Poblado,Diagonal 38 # 15-62,6.20706,-75.5876,2.0,Independiente,1610000.0,iOS,159.45.197.38,Colombia,busqueda_organica,programa_fidelizacion,2026-03-19,1,22,68,tecnologia,5,450000.0,2026-08-01,1,0,1,32,fiel,0
DM-00332,Luis Moreno,luis.moreno932@correo.com,3813510584,SYN-41487808,1978-01-01,48,M,Bogota,Teusaquillo,Transversal 167 # 22-26,4.66381,-74.07565,3.0,,1870000.0,Android,74.198.232.149,Colombia,publicidad_pagada,registro_cuenta,2023-05-22,0,17,52,moda,5,506000.0,2026-04-23,3,1,0,44,estable,1
DM-00965,Valentina Cardenas,valentina.cardenas755@datamail.co,3419083102,SYN-37700307,1975-01-01,51,F,Bogota,Teusaquillo,Calle 31 # 6-33,4.64935,-74.07481,4.0,Ingeniero/a,2070000.0,Android,41.129.41.65,Colombia,redes_sociales,registro_cuenta,2025-10-24,1,18,44,hogar,2,97000.0,2026-05-08,1,0,0,35,fiel,0
DM-00667,Sebastian Vargas,sebastian.vargas857@mail.co,3497754318,SYN-57482786,2008-01-01,18,F,Medellin,Belen,Transversal 44 # 40-89,6.19674,-75.57114,2.0,Abogado/a,950000.0,Windows,202.218.46.253,Colombia,email_marketing,lista_comprada_tercero,,0,14,24,moda,2,111000.0,2026-02-27,0,0,0,63,en_riesgo,1
DM-00637,Sebastian Martinez,sebastian.martinez544@correo.com,3097781509,SYN-78669616,1996-12-31,29,F,Cali,San Fernando,Carrera 7 # 9-4,3.44312,-76.54661,3.0,Estudiante,1410000.0,macOS,36.50.170.85,Colombia,publicidad_pagada,enriquecimiento_web,,0,12,32,supermercado,3,414000.0,2026-08-25,2,1,1,16,fiel,0
DM-01016,Andres Beltran,andres.beltran640@webmail.net,3957330740,SYN-10209062,1999-01-01,27,F,Cali,Granada,Calle 112 # 22-4,3.49041,-76.5391,6.0,Comerciante,11490000.0,Android,10.66.181.147,Francia,marketplace,registro_cuenta,2025-04-27,0,16,32,salud_bienestar,4,692000.0,2026-08-08,2,0,1,13,fiel,0
DM-00248,Julian Martinez,julian.martinez146@correo.com,3153491412,SYN-57880007,1984-12-31,41,F,Ibague,Centro,Diagonal 174 # 74-85,4.42605,-75.18347,4.0,Administrador/a,4120000.0,Android,169.80.173.205,Mexico,redes_sociales,entrega_domicilio,2025-06-03,1,15,36,tecnologia,4,544000.0,2026-05-02,1,0,1,17,fiel,0
DM-01279,Sofia Vargas,SOFIA.VARGAS361@DATAMAIL.CO,3362486756,SYN-38470540,1970-01-01,56,F,Bogota,Engativa,Transversal 126 # 22-68,4.66907,-74.09735,5.0,Estudiante,4690000.0,Android,100.156.225.167,Colombia,busqueda_organica,lista_comprada_tercero,,0,18,47,hogar,1,107000.0,2026-06-18,2,0,1,31,fiel,0
DM-01375,Ana Peralta,ana.peralta972@correo.com,3723750763,SYN-46479744,1980-12-31,45,M,Pereira,Alamos,Diagonal 46 # 67-4,4.82163,-75.7041,2.0,Tecnico/a,1440000.0,Android,82.139.14.187,Colombia,redes_sociales,entrega_domicilio,2023-03-20,0,20,27,salud_bienestar,2,355000.0,2026-03-20,2,0,0,49,estable,0
DM-01198,Mauricio Ospina,mauricio.ospina967@correo.com,3880541548,SYN-81894738,2000-12-31,25,F,Cali,San Fernando,Carrera 43 # 3-5,3.45091,-76.57584,4.0,Disenador/a,2580000.0,iOS,41.9.145.205,Colombia,publicidad_pagada,registro_cuenta,2025-12-26,0,14,31,bebe_maternidad,1,203000.0,2026-05-03,1,0,14,39,estable,0
DM-00423,Santiago Trujillo,SANTIAGO.TRUJILLO897@MAIL.CO,3873462885,SYN-99945212,1963-01-01,63,F,Manizales,La Enea,Carrera 36 # 70-68,5.05904,-75.54099,4.0,Ingeniero/a,3570000.0,iOS,149.68.176.2,Colombia,redes_sociales,registro_cuenta,2023-07-27,0,7,15,supermercado,1,248000.0,2026-06-04,5,0,0,77,critico,1
DM-00944,Tatiana Riveros,tatiana.riveros15@datamail.co,3736004067,SYN-34229096,2008-01-01,18,M,Barranquilla,El Prado,Calle 51 # 13-33,10.96205,-74.75949,5.0,Abogado/a,8370000.0,Android,41.224.68.110,Colombia,publicidad_pagada,facturacion,2023-07-18,0,16,43,supermercado,4,609000.0,2026-07-24,0,0,0,49,estable,0
DM-01280,Natalia Cifuentes,natalia.cifuentes16@webmail.net,3940060640,SYN-18784818,1984-01-01,42,F,Pasto,Centro,Calle 83 # 49-3,1.22913,-77.27769,4.0,Docente,2030000.0,iOS,27.21.60.131,Colombia,publicidad_pagada,entrega_domicilio,2022-11-27,0,16,36,hogar,4,233000.0,2026-02-26,1,0,0,45,estable,0
DM-01277,Oscar Mendoza,oscar.mendoza417@webmail.net,3320130764,SYN-29074874,1996-12-31,29,F,Bogota,Usaquen,Transversal 128 # 3-31,4.63433,-74.08464,2.0,Enfermero/a,1430000.0,Android,222.112.182.89,Colombia,marketplace,lista_comprada_tercero,,0,19,31,bebe_maternidad,2,97000.0,2026-05-06,0,0,6,50,estable,0
DM-00196,Mauricio Cardenas,MAURICIO.CARDENAS96@DATAMAIL.CO,3287485152,SYN-52201552,1966-01-01,60,F,Bogota,Usaquen,Transversal 170 # 71-66,4.67421,-74.07014,2.0,Tecnico/a,1610000.0,Android,151.188.177.57,Colombia,referido,lista_comprada_tercero,,0,20,50,hogar,3,367000.0,2026-08-26,3,0,0,17,fiel,0
DM-01009,Julian Beltran,julian.beltran297@datamail.co,3727974299,SYN-34817601,1992-12-31,33,F,Cartagena,El Pozon,Calle 106 # 61-19,10.39787,-75.49936,3.0,Estudiante,1990000.0,Android,125.167.105.39,Colombia,redes_sociales,registro_cuenta,2024-11-15,0,17,32,moda,7,1725000.0,2026-06-11,1,0,0,34,fiel,0
DM-00246,Natalia Mendoza,natalia.mendoza857@datamail.co,3643992671,SYN-23111804,1978-01-01,48,F,Barranquilla,El Prado,Diagonal 35 # 62-64,10.95584,-74.81592,4.0,Independiente,3960000.0,Android,158.88.16.38,Colombia,referido,programa_fidelizacion,2022-08-15,1,19,23,hogar,2,331000.0,2026-07-08,1,0,0,27,fiel,0
DM-00401,Ximena Martinez,ximena.martinez531@miemail.com,3370859029,SYN-41143557,1995-01-01,31,M,Ibague,Picalena,Carrera 112 # 49-98,4.4698,-75.25881,4.0,Ingeniero/a,3020000.0,Windows,124.148.179.198,Colombia,redes_sociales,facturacion,2026-04-08,0,12,27,salud_bienestar,2,208000.0,2026-05-02,3,0,0,57,en_riesgo,0
DM-00179,Marcela Mendoza,marcela.mendoza71@webmail.net,3533171832,SYN-52136025,1986-01-01,40,M,Medellin,Laureles,Carrera 47 # 17-74,6.24541,-75.56949,4.0,Contador/a,4290000.0,Android,212.85.82.97,Colombia,busqueda_organica,lista_comprada_tercero,,0,17,41,bebe_maternidad,1,165000.0,2026-03-31,1,0,1,37,estable,1
DM-00774,Daniela Mendoza,daniela.mendoza66@datamail.co,3083641748,SYN-15935800,2008-01-01,18,M,Medellin,Robledo,Transversal 11 # 85-51,6.29986,-75.59672,3.0,Estudiante,2120000.0,Windows,215.117.7.206,Colombia,marketplace,entrega_domicilio,2025-07-02,0,22,73,tecnologia,2,227000.0,2026-03-17,1,0,0,63,en_riesgo,0
DM-00372,Angela Guerrero,angela.guerrero243@webmail.net,3729337842,SYN-64989477,1979-01-01,47,Prefiere no responder,Medellin,Belen,Transversal 32 # 11-24,6.21988,-75.57829,3.0,Ingeniero/a,2500000.0,Android,144.189.82.171,Colombia,publicidad_pagada,registro_cuenta,2026-07-06,1,20,51,mascotas,2,138000.0,2026-07-01,1,0,0,38,estable,0
DM-00211,Natalia Naranjo,natalia.naranjo528@datamail.co,3750855528,SYN-88899481,1988-12-31,37,Otro,Santa Marta,Gaira,Calle 17 # 63-53,11.21987,-74.16308,5.0,Disenador/a,5340000.0,Windows,103.4.142.128,Colombia,publicidad_pagada,entrega_domicilio,2023-03-18,0,21,51,moda,5,1722000.0,2026-05-28,1,0,0,57,en_riesgo,0
DM-00743,Julian Gomez,julian.gomez305@mail.co,3433009092,SYN-49701366,1990-01-01,36,F,Bogota,Teusaquillo,Carrera 57 # 49-1,4.64969,-74.03305,6.0,Administrador/a,20620000.0,Windows,76.180.138.217,Colombia,publicidad_pagada,lista_comprada_tercero,,0,13,23,deportes,0,0.0,2026-03-29,2,0,1,65,en_riesgo,1
DM-00143,Oscar Castro,oscar.castro932@mail.co,3219230209,SYN-48714648,1988-12-31,37,Otro,Cartagena,El Pozon,Carrera 104 # 55-98,10.391,-75.45541,5.0,Independiente,7830000.0,Android,111.16.3.208,Colombia,busqueda_organica,facturacion,2025-03-31,0,16,17,hogar,3,320000.0,2026-04-26,0,0,0,37,estable,0
DM-00336,Luis Solano,luis.solano384@webmail.net,366-907-8743,SYN-10993320,1999-01-01,27,M,Bogota,Chapinero,Calle 173 # 71-20,4.65286,-74.09345,4.0,Docente,3080000.0,Android,211.213.75.91,Colombia,redes_sociales,programa_fidelizacion,2023-08-29,1,18,16,moda,1,72000.0,2026-04-25,0,0,0,50,estable,0
DM-01238,Paula Trujillo,paula.trujillo257@datamail.co,3624619618,SYN-70681557,1992-01-01,34,F,Cali,Aguablanca,Carrera 95 # 95-47,3.41067,-76.54831,3.0,Administrador/a,,Windows,92.28.68.174,Colombia,redes_sociales,facturacion,2022-08-30,0,30,75,tecnologia,5,1417000.0,2026-07-21,4,0,0,30,fiel,0
DM-00720,Carolina Moreno,carolina.moreno780@webmail.net,3275692811,SYN-34097575,1987-01-01,39,F,Bogota,Suba,Transversal 142 # 45-68,4.65982,-74.09089,2.0,Contador/a,,iOS,74.244.98.220,Colombia,publicidad_pagada,entrega_domicilio,2023-06-10,0,14,25,bebe_maternidad,3,402000.0,2026-03-15,1,1,4,39,estable,1
DM-00835,Mauricio Solano,mauricio.solano65@miemail.com,3321893091,SYN-11875588,1980-12-31,45,M,Bogota,Suba,Diagonal 24 # 24-40,4.63494,-74.08918,4.0,Tecnico/a,3010000.0,Android,66.159.135.202,Colombia,referido,entrega_domicilio,2025-01-01,0,19,22,salud_bienestar,3,616000.0,2026-05-29,7,0,0,29,fiel,0
DM-00986,Esteban Trujillo,esteban.trujillo850@mail.co,3429025458,SYN-24914453,1986-01-01,40,F,Bogota,Teusaquillo,Diagonal 141 # 63-81,4.66852,-74.05206,5.0,Enfermero/a,7790000.0,Android,18.220.68.83,Colombia,marketplace,lista_comprada_tercero,,0,6,10,deportes,1,59000.0,2026-07-03,1,0,0,42,estable,0
DM-01039,Sebastian Salazar,sebastian.salazar31@webmail.net,3119655262,SYN-38163751,1972-01-01,54,F,Cali,Ciudad Jardin,Transversal 174 # 71-72,3.48893,-76.47389,4.0,Docente,2750000.0,Android,94.238.20.240,Colombia,redes_sociales,programa_fidelizacion,2024-02-15,1,15,36,supermercado,4,266000.0,2026-07-19,0,0,0,50,estable,0
DM-00062,Carlos Cifuentes,carlos.cifuentes576@correo.com,3737153961,SYN-11103472,1980-12-31,45,M,Cali,Aguablanca,Transversal 92 # 49-30,3.45444,-76.51951,2.0,Ingeniero/a,2360000.0,Android,77.12.44.12,Colombia,marketplace,entrega_domicilio,2024-02-02,0,18,53,hogar,3,473000.0,2026-06-05,1,0,0,7,fiel,0
DM-01485,Santiago Pineda,santiago.pineda596@miemail.com,3573106504,SYN-32637994,1974-01-01,52,M,Bogota,Kennedy,Diagonal 1 # 13-73,4.62269,-74.07803,4.0,Contador/a,2940000.0,Android,192.64.63.218,Colombia,redes_sociales,facturacion,2022-12-04,1,16,33,tecnologia,3,320000.0,2026-03-23,3,0,0,28,fiel,0
DM-00206,Angela Lozano,angela.lozano784@mail.co,3977986683,SYN-83790398,1966-01-01,60,M,Santa Marta,Centro,Diagonal 31 # 54-10,11.22357,-74.18545,6.0,Contador/a,8800000.0,Android,183.19.200.26,Colombia,busqueda_organica,registro_cuenta,2022-10-31,0,8,22,hogar,1,136000.0,2026-02-27,2,0,0,60,en_riesgo,1
DM-00568,Nicolas Barrios,nicolas.barrios187@datamail.co,3137335082,SYN-64700745,1994-01-01,32,F,Cartagena,El Pozon,Diagonal 135 # 84-96,10.40348,-75.4195,5.0,Comerciante,6510000.0,Android,190.176.94.12,Colombia,publicidad_pagada,facturacion,2024-01-22,0,15,35,deportes,4,180000.0,2026-03-10,0,0,0,61,en_riesgo,0
DM-01193,Daniela Guerrero,DANIELA.GUERRERO658@MAIL.CO,3733399070,SYN-47943338,1986-01-01,40,F,Cartagena,Manga,Calle 73 # 27-76,10.40668,-75.48246,3.0,,2690000.0,iOS,185.250.186.6,Colombia,redes_sociales,programa_fidelizacion,2025-09-09,1,16,18,deportes,4,236000.0,2026-05-07,2,0,0,41,estable,1
DM-00205,Claudia Salazar,claudia.salazar885@datamail.co,3660533323,SYN-22861234,1984-12-31,41,M,Villavicencio,Centro,Calle 106 # 79-38,4.1617,-73.63523,4.0,Estudiante,3980000.0,iOS,49.89.171.7,Colombia,email_marketing,lista_comprada_tercero,,0,23,67,mascotas,2,411000.0,2026-08-14,1,0,0,47,estable,0
DM-01318,Sandra Pineda,sandra.pineda191@correo.com,3760453063,SYN-89931090,1968-12-31,57,M,Barranquilla,Simon Bolivar,Calle 21 # 65-3,10.99086,-74.80504,2.0,Contador/a,2320000.0,macOS,38.123.11.28,Colombia,referido,facturacion,2024-07-22,0,17,16,supermercado,4,286000.0,2026-04-05,3,0,0,56,en_riesgo,1
DM-00978,Ximena Lozano,XIMENA.LOZANO790@WEBMAIL.NET,3262166948,SYN-93881034,1984-01-01,42,F,Bogota,Chapinero,Calle 128 # 17-18,4.63536,-74.06181,2.0,Ingeniero/a,1900000.0,Android,177.40.189.19,Colombia,referido,facturacion,2023-07-16,1,12,19,moda,3,568000.0,2026-07-27,0,1,1,79,critico,0
DM-01492,Carolina Pineda,carolina.pineda543@correo.com,3499703663,SYN-77134792,1962-01-01,64,F,Bogota,Chapinero,Transversal 30 # 26-60,4.60097,-74.07705,,Independiente,3010000.0,iOS,16.34.89.182,Colombia,referido,entrega_domicilio,2023-10-05,0,19,58,hogar,2,193000.0,2026-08-04,1,0,1,47,estable,0
DM-01085,Valentina Guerrero,valentina.guerrero504@webmail.net,3716863630,SYN-34777180,1976-01-01,50,M,Cartagena,Manga,Transversal 114 # 15-35,10.39911,-75.44923,4.0,Administrador/a,6560000.0,Android,89.240.105.18,Colombia,redes_sociales,facturacion,2023-12-30,0,15,47,moda,4,519000.0,2026-07-19,2,0,0,45,estable,0
DM-01445,Andres Velez,andres.velez115@correo.com,3050752652,SYN-99495107,1990-01-01,36,M,Medellin,Robledo,Transversal 93 # 34-98,6.23114,-75.55763,3.0,Pensionado/a,1960000.0,Windows,185.133.239.203,Colombia,marketplace,facturacion,2026-04-27,0,14,38,moda,5,314000.0,2026-08-21,0,0,0,17,fiel,0
DM-01466,Angela Solano,ANGELA.SOLANO331@DATAMAIL.CO,3459957195,SYN-60343776,1984-12-31,41,M,Bogota,Kennedy,Transversal 40 # 75-62,4.65763,-74.06536,,Tecnico/a,1490000.0,iOS,138.161.5.104,Colombia,email_marketing,programa_fidelizacion,2025-11-18,1,18,42,tecnologia,0,0.0,2025-10-07,1,0,0,64,en_riesgo,1
DM-00098,Lorena Ospina,lorena.ospina438@correo.com,3840032464,SYN-46140978,1976-01-01,50,M,Pereira,Cuba,Calle 42 # 28-59,4.78168,-75.67694,3.0,Abogado/a,3540000.0,Windows,172.229.17.163,Colombia,email_marketing,enriquecimiento_web,,0,14,34,libros,2,280000.0,2026-08-24,3,0,0,70,en_riesgo,0
DM-01380,Mauricio Vargas,mauricio.vargas906@webmail.net,3811547518,SYN-69093419,1984-01-01,42,F,Cali,Aguablanca,Diagonal 102 # 16-50,3.46106,-76.52187,2.0,Disenador/a,,iOS,41.241.157.212,Colombia,busqueda_organica,facturacion,2025-08-10,0,18,55,hogar,1,227000.0,2026-04-19,0,0,0,68,en_riesgo,1
DM-00465,Hernan Velez,hernan.velez841@correo.com,3322534777,SYN-48549651,1990-01-01,36,M,Cali,San Fernando,Calle 22 # 68-17,3.46336,-76.53496,,Abogado/a,5940000.0,Windows,12.136.162.62,Colombia,busqueda_organica,entrega_domicilio,2026-05-05,1,16,41,salud_bienestar,2,136000.0,2026-03-18,2,0,0,44,estable,1
DM-00241,Jorge Vargas,jorge.vargas752@mail.co,3659415043,SYN-15277832,1972-12-31,53,M,Cali,Aguablanca,Carrera 161 # 78-80,3.47394,-76.50631,4.0,Administrador/a,2710000.0,Windows,99.191.153.13,Colombia,busqueda_organica,facturacion,2023-10-03,0,19,27,tecnologia,2,140000.0,2026-05-11,2,0,0,27,fiel,0
DM-00421,Julian Martinez,julian.martinez947@datamail.co,3966832829,SYN-63641156,1982-01-01,44,M,Villavicencio,Centro,Diagonal 158 # 87-98,4.17213,-73.63784,4.0,Docente,1880000.0,macOS,113.59.244.247,Colombia,busqueda_organica,entrega_domicilio,2024-11-13,0,21,54,hogar,6,492000.0,2026-05-07,1,1,0,25,fiel,0
DM-00025,Paula Quintero,PAULA.QUINTERO205@MAIL.CO,3935199496,SYN-35852906,1991-01-01,35,M,Barranquilla,Simon Bolivar,Diagonal 154 # 93-49,10.98939,-74.76324,6.0,Abogado/a,,macOS,41.62.147.206,Colombia,marketplace,programa_fidelizacion,2024-05-01,1,15,41,tecnologia,4,518000.0,2026-08-21,2,1,0,59,en_riesgo,0
DM-00493,Valentina Pineda,valentina.pineda317@webmail.net,3420092133,SYN-20314108,1991-01-01,35,F,Cali,Ciudad Jardin,Transversal 178 # 83-48,3.43228,-76.53257,3.0,Docente,2670000.0,Android,58.152.12.149,Colombia,busqueda_organica,registro_cuenta,2025-05-10,0,11,36,supermercado,0,0.0,2025-12-22,1,0,1,64,en_riesgo,0
